17	एक	एक	QC	20	nmod__adj
18	19	19	QC	20	nmod__adj
19	वर्षीय	वर्षीय	JJ	20	nmod__adj
20	युवती	युवती	NN	23	k2
21	से	से	PSP:से	20	lwg__psp
22	बलात्कार	बलात्कार	NN	23	pof
23	किया	कर	VM	0	main
24	.	.	.	23	rsym

1	10	10	QC	0	main
2	सितम्बर	सितंबर	NNP	33	k7t
3	को	को	PSP:को	2	lwg__psp
4	गांधी	गांधी	NNP	5	mod
5	नगर	नगर	NN	6	jjmod
6	स्थित	स्थित	JJ	9	nmod
7	एक	एक	QC	9	nmod__adj
8	प्रसिद्ध	प्रसिद्ध	JJ	9	nmod__adj
9	अस्पताल	अस्पताल	NN	33	k7p
10	में	में	PSP:में	9	lwg__psp
11	कार्यरत	कार्यरत	NN	12	ccof
12	और	और	CC:और	33	k5
13	लम्बी	लंबी	JJ	14	nmod__adj
14	अवधि	अवधि	NN	12	ccof
15	के	का	PSP:का	14	lwg__psp
16	वीजा	वीजा	NN	19	k7
17	पर	पर	PSP:पर	16	lwg__psp
18	भारत	भारत	NNP	19	k2p
19	आए	आ	VM	33	nmod__k1inv
20	पाकिस्तानी	पाकिस्तानी	JJ	21	nmod__adj
21	डा.	डा.	NN	33	k1
22	45	45	QC	24	nmod__adj
23	एक	एक	QC	24	nmod__adj
24	साल	साल	NN	33	k7t
25	से	से	PSP:से	24	lwg__psp
26	मेरी	मेरी	PRP	33	k1
27	दोनों	दोना	JJ	28	nmod__adj
28	आंख	आंख	NN	33	k7
29	के	का	PSP:का	28	lwg__psp
30	नीचे	नीचा	NST	28	lwg__psp
31	रह-रहकर	रह-रहकर	VM	33	vmod
32	जख्म	जख्म	NN	33	pof
33	निकलता	निकल	VM	1	ccof
34	है	है	VAUX	33	lwg__vaux
35	.	.	.	33	rsym

1	46	46	QC	2	nmod__adj
2	कक्षा	कक्षा	NN	3	nmod
3	11	11	QC	0	ROOT
4	,	,	,	3	rsym
5	12	12	QC	7	r6
6	के	का	PSP:का	5	lwg__psp
7	विद्यार्थियों	विद्यार्थी	NN	10	k4a
8	को	को	PSP:को	7	lwg__psp
9	नहीं	नहीं	NEG	10	lwg__neg
10	मिल	मिल	VM	3	ccof
11	रही	रह	VAUX	10	lwg__vaux
12	फीस	फीस	NN	14	r6
13	की	का	PSP:का	12	lwg__psp
14	रसीद	रसीद	NN	0	ROOT
15	.	.	.	14	rsym

1	47	47	QC	3	nmod__adj
2	चार	चार	QC	3	nmod__adj
3	साल	साल	NN	6	k7t
4	से	से	PSP:से	3	lwg__psp
5	शुगर	शुगर	NN	6	pof
6	है	है	VM	0	main
7	.	.	.	6	rsym

1	48	48	QC	3	nmod__adj
2	तीन	तीन	QC	3	nmod__adj
3	माह	माह	NN	9	k7t
4	से	से	PSP:से	3	lwg__psp
5	मेरे	मेरे	PRP	6	r6
6	जांघ	जांघ	NN	9	k7
7	में	में	PSP:में	6	lwg__psp
8	दिनाए	दिनाए	NN	9	pof
9	हो	हो	VM	0	main
10	गया	गया	VAUX	9	lwg__vaux
11	है	है	VAUX	9	lwg__vaux
12	.	.	.	9	rsym

1	49	49	QC	2	nmod__adj
2	पैर	पैर	NN	4	r6
3	के	का	PSP:का	2	lwg__psp
4	नाखून	नाखून	NN	9	k7
5	में	में	PSP:में	4	lwg__psp
6	काला	काला	JJ	7	nmod__adj
7	दाग	दाग	NN	9	k1s
8	जैसा	जैसा	PSP:जैसा	7	lwg__psp
9	है	है	VM	0	main
10	.	.	.	9	rsym

1	50	50	QC	3	nmod__adj
2	बगैर	बगैर	PSP:?	3	nmod__adj
3	मान्यता	मान्यता	NN	4	k2
4	चलाई	चला	VM	7	nmod__k2inv
5	जा	जा	VAUX	4	lwg__vaux
6	रहीं	रह	VAUX	4	lwg__vaux
7	कक्षा	कक्षा	NN	0	main
8	11	11	QC	7	ccof
9	,	,	,	8	rsym
10	12	12	QC	12	r6
11	की	का	PSP:का	10	lwg__psp
12	कक्षाएं	कक्षा	NN	8	ccof
13	.	.	.	12	rsym

1	51	51	QC	2	nmod__adj
2	मिनट	मिनट	NN	0	ROOT
3	में	में	PSP:में	2	lwg__psp
4	5	5	QC	0	ROOT
5	हजार	हजार	QC	6	nmod__adj
6	कैलोरी	कैलोरी	NN	21	k1
7	बर्गर	बर्गर	NN	8	k2
8	खाने	खा	VM	10	nmod
9	वाली	वाली	PSP:वाली	8	lwg__psp
10	एम्‍मा	एम्‍मा	NN	21	k1
11	ने	ने	PSP:ने	10	lwg__psp
12	इन	इन	DEM	13	nmod__adj
13	स्‍प्राउट्स	स्‍प्राउट्स	NN	21	k2
14	को	को	PSP:को	13	lwg__psp
15	मिंट	मिंट	NN	16	mod
16	सॉस	सॉस	NN	21	rad
17	,	,	,	16	rsym
18	ग्रैवी	ग्रैवी	NN	21	k7t
19	के	का	PSP:का	18	lwg__psp
20	साथ	साथ	NST	18	lwg__psp
21	खाया	खा	VM	4	ccof
22	.	.	.	21	rsym

1	52	52	QC	4	nmod__adj
2	मेरा	मेरा	PRP	4	nmod__adj
3	छोटे	छोटा	JJ	4	nmod__adj
4	भाई	भाई	NN	6	r6
5	की	का	PSP:का	4	lwg__psp
6	उम्र	उम्र	NN	9	k1
7	चार	चार	QC	8	nmod__adj
8	साल	साल	NN	9	k7t
9	है	है	VM	0	main
10	.	.	.	9	rsym

1	53	53	QC	3	nmod__adj
2	मेरे	मेरे	PRP	3	r6
3	ठेहुना	ठेहुना	NN	9	k7
4	में	में	PSP:में	3	lwg__psp
5	एक	एक	QC	6	nmod__adj
6	साल	साल	NN	9	k7t
7	से	से	PSP:से	6	lwg__psp
8	दर्द	दर्द	NN	9	pof
9	है	है	VM	0	main
10	.	.	.	9	rsym

1	54	54	QC	2	nmod__adj
2	मेरे	मेरे	PRP	7	k1
3	दोनों	दोना	JJ	4	nmod__adj
4	जांच	जांच	NN	7	k7
5	पर	पर	PSP:पर	4	lwg__psp
6	खुजली	खुजली	NN	7	pof
7	हो	हो	VM	0	main
8	रही	रह	VAUX	7	lwg__vaux
9	है	है	VAUX	7	lwg__vaux
10	.	.	.	7	rsym

1	55	55	QC	16	k1
2	लगभग	लगभग	RB	16	adv
3	आठ	आठ	QC	4	nmod__adj
4	साल	साल	NN	16	k7t
5	से	से	PSP:से	4	lwg__psp
6	दाहिनी	दाहिनी	JJ	7	nmod__adj
7	साइड	साइड	NN	16	k7
8	में	में	PSP:में	7	lwg__psp
9	कमर	कमर	NN	10	ccof
10	और	और	CC:और	16	k7
11	कुल्हा	कुल्हा	NN	10	ccof
12	के	का	PSP:का	11	lwg__psp
13	ज्वाइंट	ज्वाइंट	NN	16	k7
14	में	में	PSP:में	13	lwg__psp
15	दर्द	दर्द	NN	16	pof
16	रहता	रह	VM	0	main
17	है	है	VAUX	16	lwg__vaux
18	.	.	.	16	rsym

1	56	56	QC	10	k1
2	लगभग	लगभग	RB	10	adv
3	एक	एक	QC	4	nmod__adj
4	साल	साल	NN	10	k7t
5	से	से	PSP:से	4	lwg__psp
6	पूरे	पूरा	JJ	7	nmod__adj
7	बदन	बदन	NN	10	k7p
8	में	में	PSP:में	7	lwg__psp
9	खुजली	खुजली	NN	10	pof
10	हो	हो	VM	0	main
11	रही	रह	VAUX	10	lwg__vaux
12	है	है	VAUX	10	lwg__vaux
13	.	.	.	10	rsym

1	57	57	QC	4	mod
2	भाई	भाई	XC	4	mod
3	सतिन्दरबीर	सतिन्दरबीर	XC	4	mod
4	सिंह	सिंह	NNP	0	main
5	जी	जी	RP	4	lwg__rp
6	,	,	,	4	rsym
7	हज़ूरी	हज़ूरी	JJ	11	nmod__adj
8	रागी	रागी	XC	11	mod
9	सच्चखंड	सच्चखंड	XC	11	mod
10	श्री	श्री	XC	11	mod
11	हरिमन्दर	हरिमन्दर	NNP	4	ccof
12	साहब	साहब	RP	11	lwg__rp
13	,	,	,	11	rsym
14	श्री	श्री	XC	15	mod
15	अमृतसर	अमृतसर	NNP	11	ccof
16	.	.	.	15	rsym

1	58	58	QC	2	nmod__adj
2	रुपये	रुपया	NN	17	k7
3	तक	तक	RP	2	lwg__rp
4	में	में	PSP:में	2	lwg__psp
5	750	750	QC	6	nmod__adj
6	एमएल	एमएल	NN	9	r6
7	की	का	PSP:का	6	lwg__psp
8	रॉयल	रॉयल	XC	9	mod
9	स्टेग	स्टेग	NN	10	ccof
10	या	या	CC:या	17	k3
11	इंपिरियल	इंपिरियल	XC	13	mod
12	ब्लू	ब्लू	XC	13	mod
13	ब्रांड	ब्रांड	NN	10	ccof
14	की	का	PSP:का	13	lwg__psp
15	शराब	शराब	NN	17	k2
16	उपलब्ध	उपलब्ध	JJ	17	pof
17	करायी	करा	VM	0	ROOT
18	जा	जा	VAUX	17	lwg__vaux
19	रही	रह	VAUX	17	lwg__vaux
20	है.	है.	NN	24	mod
21	59	59	QC	24	nmod__adj
22	'	'	'	24	rsym
23	1000	1000	QC	24	nmod__adj
24	cr	cr	NN	26	r6
25	की	का	PSP:का	24	lwg__psp
26	लागत	लागत	NN	0	ROOT
27	से	से	PSP:से	26	lwg__psp
28	बनेगी	बन	VM	29	nmod__k1inv
29	फिल्म	फिल्म	NN	0	ROOT
30	'	'	'	29	rsym
31	'	'	'	33	rsym
32	द	द	XC	33	pof__cn
33	महाभारत	महाभारत	NNP	0	ROOT
34	'	'	'	33	rsym
35	'	'	'	33	rsym
36	फिल्म	फिल्म	NN	38	r6
37	का	का	PSP:का	36	lwg__psp
38	निर्देशन	निर्देशन	NN	0	ROOT
39	जाने	जान	VM	38	lwg__vaux
40	माने	मान	JJ	41	nmod__adj
41	एडमैन	एडमैन	NN	42	ccof
42	और	और	CC:और	0	ROOT
43	विज्ञापन	विज्ञापन	XC	50	k1
44	फिल्म	फिल्म	NN	50	k1
45	निर्माता	निर्माता	XC	50	k1
46	वी	वी	XC	50	pof__cn
47	ए	ए	XC	50	pof__cn
48	श्रीकुमार	श्रीकुमार	XC	50	k1
49	मेनन	मेनन	NNP	50	pof
50	कर	कर	VM	42	ccof
51	रहे	रह	VAUX	50	lwg__vaux
52	हैं	है	VAUX	50	lwg__vaux
53	.	.	.	50	rsym

1	60	60	QC	2	nmod__adj
2	डायमंड	डायमंड	NN	4	r6
3	के	का	PSP:का	2	lwg__psp
4	चूरे	चूरा	NN	7	k5
5	से	से	PSP:से	4	lwg__psp
6	पेंट	पेंट	NN	7	pof
7	हुई	हो	VM	9	nmod__k1inv
8	ये	यह	DEM	9	nmod__adj
9	रोल्स	रोल्स	NN	47	k1
10	रॉयस	रॉयस	XC	47	k7p
11	,	,	,	10	rsym
12	सिर्फ	सिर्फ	RB	13	lwg__rp
13	कार	कार	NN	15	r6
14	की	का	PSP:का	13	lwg__psp
15	कीमत	कीमत	NN	44	k2
16	6	6	QC	19	mod
17	करोड़	करोड़	XC	19	mod
18	ऑटो	ऑटो	XC	19	mod
19	डेस्क.	डेस्क.	NNP	44	k1
20	61	61	QC	21	nmod__adj
21	डायमंड	डायमंड	NN	23	r6
22	के	का	PSP:का	21	lwg__psp
23	चूरे	चूरा	NN	26	k5
24	से	से	PSP:से	23	lwg__psp
25	पेंट	पेंट	NN	26	pof
26	हुई	हो	VM	28	nmod__k1inv
27	ये	यह	DEM	28	nmod__adj
28	रोल्स	रोल्स	NN	44	k2
29	रॉयस	रॉयस	XC	44	k7p
30	,	,	,	29	rsym
31	सिर्फ	सिर्फ	RB	32	lwg__rp
32	कार	कार	NN	34	r6
33	की	का	PSP:का	32	lwg__psp
34	कीमत	कीमत	NN	44	k2
35	6	6	QC	37	nmod__adj
36	करोड़	करोड़	XC	37	mod
37	कार	कार	NN	43	k7
38	पर	पर	PSP:पर	37	lwg__psp
39	हीरे	हीरा	NN	41	r6
40	के	का	PSP:का	39	lwg__psp
41	चूरे	चूरा	NN	43	k5
42	से	से	PSP:से	41	lwg__psp
43	मिलाकर	मिला	VM	44	k2
44	बनाया	बना	VM	47	vmod
45	गया	गया	VAUX	44	lwg__vaux
46	पेंट	पेंट	NN	47	pof
47	किया	कर	VM	50	ccof
48	गया	गया	VAUX	47	lwg__vaux
49	है	है	VAUX	47	lwg__vaux
50	और	और	CC:और	0	main
51	इस	इस	DEM	52	nmod__adj
52	पेंट	पेंट	NN	54	k2
53	को	को	PSP:को	52	lwg__psp
54	बनाने	बना	VM	60	k7
55	में	में	PSP:में	54	lwg__psp
56	2	2	QC	57	nmod__adj
57	महीने	महीना	NN	59	r6
58	का	का	PSP:का	57	lwg__psp
59	वक्त	वक्त	NN	60	pof
60	लगा	लगा	VM	50	ccof
61	है	है	VAUX	60	lwg__vaux
62	.	.	.	60	rsym

1	..	..	NN	0	ROOT
2	62	62	QC	3	nmod__adj
3	फीट	फीट	NN	5	k2
4	नीचे	नीचा	NST	3	lwg__psp
5	पहुंचा	पहुंचा	VM	6	k2
6	पीने	पी	VM	8	r6
7	का	का	PSP:का	6	lwg__psp
8	पानी	पानी	NN	0	ROOT
9	,	,	,	8	rsym
10	53	53	QC	40	k1
11	नल-जल	नल-जल	NN	15	mod
12	योजनाएं	योजना	NN	15	mod
13	बंद	बंद	JJ	15	nmod__adj
14	कई	कई	QF	15	nmod__adj
15	गांवों	गांवों	NN	17	k7p
16	में	में	PSP:में	15	lwg__psp
17	पीने	पी	VM	19	r6
18	के	का	PSP:का	17	lwg__psp
19	पानी	पानी	NN	40	rt
20	के	का	PSP:का	19	lwg__psp
21	लिए	ले	PSP:ले	19	lwg__psp
22	कतार	कतार	NN	40	k7p
23	,	,	,	22	rsym
24	पलायन	पलायन	NN	40	k1
25	भी	भी	RP	24	lwg__rp
26	शुरू	शुरू	NN	27	mod
27	शहर	शहर	NN	40	k7p
28	में	में	PSP:में	27	lwg__psp
29	बीते	बीत	VM	40	k1
30	साल	साल	NN	40	k7t
31	पानी	पानी	NN	33	k2
32	को	को	PSP:को	31	lwg__psp
33	लेकर	ले	VM	40	vmod
34	टैंकरों	टैंकरों	NN	36	r6
35	की	का	PSP:का	34	lwg__psp
36	लूटपाट	लूटपाट	NN	38	r6
37	की	का	PSP:का	36	lwg__psp
38	घटनाएं	घटना	NN	40	k1
39	आम	आम	JJ	40	k1s
40	थीं	था	VM	0	ROOT
41	.	.	.	40	rsym

1	63	63	QC	2	nmod__adj
2	रुपए	रुपया	NN	6	r6
3	तक	तक	RP	2	lwg__rp
4	के	का	PSP:का	2	lwg__psp
5	ट्रांजेक्शन	ट्रांजेक्शन	XC	6	mod
6	अमाउंट	अमाउंट	NNP	11	k7
7	पर	पर	PSP:पर	6	lwg__psp
8	0.25	0.25	QC	10	nmod__adj
9	फीसद	फीसद	NN	10	mod
10	शुल्क	शुल्क	NN	11	k2
11	वसूला	वसूल	VM	0	main
12	जाता	जा	VAUX	11	lwg__vaux
13	है	है	VAUX	11	lwg__vaux
14	.	.	.	11	rsym

1	64	64	QC	5	mod
2	:	:	:	5	mod
3	भाई	भाई	XC	5	mod
4	करनैल	करनैल	XC	5	mod
5	सिंह	सिंह	NNP	0	main
6	,	,	,	5	rsym
7	हज़ूरी	हज़ूरी	JJ	11	nmod__adj
8	रागी	रागी	XC	11	mod
9	सच्चखंड	सच्चखंड	XC	11	mod
10	श्री	श्री	XC	11	mod
11	हरिमन्दर	हरिमन्दर	NNP	5	ccof
12	साहब	साहब	RP	11	lwg__rp
13	,	,	,	11	rsym
14	श्री	श्री	XC	15	mod
15	अमृतसर	अमृतसर	NNP	11	ccof
16	.	.	.	15	rsym

1	65	65	QC	2	nmod__adj
2	Km/h	Km/h	NN	4	r6
3	की	का	PSP:का	2	lwg__psp
4	स्‍पीड	स्‍पीड	NN	0	ROOT
5	में	में	PSP:में	4	lwg__psp
6	ट्रक	ट्रक	NN	0	ROOT
7	से	से	PSP:से	6	lwg__psp
8	भि‍ड़ी	भि‍ड़ी	NNP	9	nmod__adj
9	बस	बस	RP	0	ROOT
10	,	,	,	9	rsym
11	ऐसे	ऐसे	PRP	12	k1s
12	चि‍पक	चि‍पक	VM	0	ROOT
13	गई	गई	VAUX	12	lwg__vaux
14	ड्राइवर	ड्राइवर	NN	16	r6
15	की	का	PSP:का	14	lwg__psp
16	बॉडी	बॉडी	NN	0	ROOT
17	संत	संत	XC	19	mod
18	कबीर	कबीर	XC	19	mod
19	नगर.	नगर.	NNP	0	ROOT
20	66	66	QC	0	ROOT
21	year	year	XC	31	mod
22	old	old	XC	31	mod
23	Man	Man	XC	31	mod
24	Kaur	Kaur	XC	31	mod
25	wins	wins	XC	31	mod
26	gold	gold	XC	31	mod
27	medal	medal	XC	31	mod
28	in	in	XC	31	mod
29	American	American	XC	31	mod
30	games	games	XC	31	mod
31	in	in	NNP	0	ROOT
32	100	100	QC	33	nmod__adj
33	metre	metre	NN	0	ROOT
34	14599146कार	14599146कार	JJ	35	nmod__adj
35	हादसे	हादसा	NN	56	k7
36	में	में	PSP:में	35	lwg__psp
37	मॉडल	मॉडल	NN	39	r6
38	की	का	PSP:का	37	lwg__psp
39	मौत	मौत	NN	56	pof
40	,	,	,	39	rsym
41	स्पोर्ट	स्पोर्ट	XC	42	mod
42	चैनल	चैनल	NNP	56	k7p
43	की	का	PSP:का	42	lwg__psp
44	थी	था	VM	42	lwg__psp
45	एंकर	एंकर	NN	56	k2
46	RBI:	RBI:	JJ	47	nmod__adj
47	बैंक	बैंक	NN	48	k2
48	लिखे	लिख	VM	56	vmod
49	हुए	हो	VAUX	48	lwg__vaux
50	नोटों	नोट	NN	52	k2
51	को	को	PSP:को	50	lwg__psp
52	लेने	ले	VM	56	k2
53	से	से	PSP:से	52	lwg__psp
54	इनकार	इनकार	NN	56	pof
55	नहीं	नहीं	NEG	56	lwg__neg
56	कर	कर	VM	62	vmod
57	सकते	सक	VAUX	56	lwg__vaux
58	बाहुबली	बाहुबली	NNP	60	r6
59	के	का	PSP:का	58	lwg__psp
60	शरण	शरण	NN	62	k7
61	में	में	PSP:में	60	lwg__psp
62	आए	आ	VM	64	nmod__k1inv
63	ये	यह	DEM	64	nmod__adj
64	बॉलीवुड	बॉलीवुड	NN	0	ROOT
65	स्टार्स	स्टार्स	NN	0	ROOT
66	.	.	.	65	rsym

1	67	67	QC	4	nmod__adj
2	ईयर्स	ईयर्स	XC	4	mod
3	ऑफ	ऑफ	XC	4	mod
4	ब्यूटी	ब्यूटी	NN	10	k7
5	में	में	PSP:में	4	lwg__psp
6	बतौर	बतौर	JJ	8	nmod__adj
7	मॉडल	मॉडल	NN	8	mod
8	त्रिशा	त्रिशा	NN	10	k2
9	को	को	PSP:को	8	lwg__psp
10	लिया	ले	VM	0	main
11	गया	गया	VAUX	10	lwg__vaux
12	है	है	VAUX	10	lwg__vaux
13	.	.	.	10	rsym

1	68	68	QC	2	nmod__adj
2	करोड	करोड	NN	4	r6
3	की	का	PSP:का	2	lwg__psp
4	तेल	तेल	NN	0	ROOT
5	चोरी	चोरी	NN	7	r6
6	का	का	PSP:का	5	lwg__psp
7	सरगना	सरगना	NN	0	ROOT
8	गिरफ्तार	गिरफ्तार	VM	9	mod
9	एक्जाम	एक्जाम	NN	0	ROOT
10	में	में	PSP:में	9	lwg__psp
11	चोरी	चोरी	NN	0	ROOT
12	,	,	,	11	rsym
13	ऊपर	ऊपर	NST	27	rd
14	से	से	PSP:से	13	lwg__psp
15	सीना	सीना	NN	27	k1
16	जोरी!	जोरी!	NN	18	mod
17	69	69	QC	18	mod
18	करोड़	करोड़	XC	20	r6
19	के	का	PSP:का	18	lwg__psp
20	तेल	तेल	NN	27	k1
21	चोरी	चोरी	NN	23	r6
22	के	का	PSP:का	21	lwg__psp
23	मास्टरमाइंड	मास्टरमाइंड	NN	27	k2
24	को	को	PSP:को	23	lwg__psp
25	STF	STF	NN	27	k1
26	ने	ने	PSP:ने	25	lwg__psp
27	दबोचा	दबोच	VM	0	ROOT
28	,	,	,	27	rsym
29	ऐसे	ऐसे	PRP	30	k1s
30	करता	कर	VM	0	ROOT
31	था	था	VAUX	30	lwg__vaux
32	चोरी	चोरी	NN	41	mod
33	मथुरा.	मथुरा.	NN	35	mod
34	70	70	QC	35	mod
35	करोड	करोड	NN	41	k5
36	से	से	PSP:से	35	lwg__psp
37	ज्यादा	ज्यादा	QF	39	r6
38	की	का	PSP:का	37	lwg__psp
39	जमीन	जमीन	NN	41	k2
40	खाली	खाली	JJ	41	pof
41	कराने	करा	VM	0	ROOT
42	पहुंचा	पहुंचा	VM	41	lwg__vaux
43	जेडीए	जेडीए	VAUX	41	lwg__vaux
44	,	,	,	41	rsym
45	विरोध	विरोध	NN	0	ROOT
46	के	का	PSP:का	45	lwg__psp
47	बीच	बीच	NST	45	lwg__psp
48	एक	एक	QC	50	nmod__adj
49	चौथाई	चौथाई	QC	50	nmod__adj
50	बस्ती	बस्ती	NN	0	ROOT
51	साफ	साफ	XC	52	mod
52	जयपुर	जयपुर	NNP	50	ccof
53	.	.	.	52	rsym

1	71	71	QC	3	nmod__adj
2	किलोग्राम	किलोग्राम	NN	3	mod
3	भारवर्ग	भारवर्ग	NN	10	k7
4	में	में	PSP:में	3	lwg__psp
5	अभिषेक	अभिषेक	JJ	6	nmod__adj
6	तोमर	तोमर	NN	10	k1
7	ने	ने	PSP:ने	6	lwg__psp
8	ब्रोंज	ब्रोंज	JJ	9	nmod__adj
9	मेडल	मेडल	NN	10	k2
10	जीता	जीत	VM	0	main
11	.	.	.	10	rsym

1	72	72	QC	2	nmod__adj
2	किलोवॉट	किलोवॉट	NN	16	k1
3	तक	तक	RP	2	lwg__rp
4	सोलर	सोलर	XC	5	mod
5	प्लांट	प्लांट	NNP	16	k7p
6	लगाने	लगा	VM	5	rsym
7	पर	पर	PSP:पर	5	lwg__psp
8	आई	आ	QC	9	nmod__adj
9	लागत	लागत	NN	16	k2
10	को	को	PSP:को	9	lwg__psp
11	सिर्फ	सिर्फ	RB	13	lwg__rp
12	पांच	पांच	QC	13	nmod__adj
13	सालों	साला	NN	16	k7t
14	में	में	PSP:में	13	lwg__psp
15	ही	ही	RP	13	lwg__rp
16	वसूली	वसूल	VM	0	main
17	जा	जा	VAUX	16	lwg__vaux
18	सकती	सक	VAUX	16	lwg__vaux
19	है	है	VAUX	16	lwg__vaux
20	.	.	.	16	rsym

1	73	73	QC	3	nmod__adj
2	ग्राम	ग्राम	NN	3	mod
3	मूंग	मूंग	NN	5	r6
4	की	का	PSP:का	3	lwg__psp
5	दाल	दाल	NN	8	k1
6	(	(	(	8	rsym
7	पीसी	पीस	NN	8	mod
8	हुई	हो	VM	0	ROOT
9	)	)	)	8	rsym
10	सबसे	सबसे	INTF	0	ROOT
11	पहले	पहले	NST	10	lwg__psp
12	कढ़ाई	कढ़ाई	NNP	16	k7p
13	में	में	PSP:में	12	lwg__psp
14	घी	घी	NN	16	k2
15	गर्म	गर्म	JJ	16	pof
16	करके	कर	VM	0	ROOT
17	उसमें	उसमें	PRP	0	ROOT
18	पीसी	पीस	NN	19	pof
19	हुई	हो	VM	24	nmod__k1inv
20	दाल	दाल	NN	21	k2
21	डाल	डाल	VM	24	ccof
22	कर	कर	VAUX	21	lwg__vaux
23	भूनें	भून	NN	24	ccof
24	और	और	CC:और	0	ROOT
25	लगातार	लगातार	RB	26	adv
26	चलाते	चला	VM	24	ccof
27	रहें	रह	VAUX	26	lwg__vaux
28	.	.	.	26	rsym

1	74	74	QC	2	nmod__adj
2	घरों	घर	NN	4	r6
3	का	का	PSP:का	2	lwg__psp
4	कचरा	कचरा	NN	0	ROOT
5	उठाव	उठाव	NN	6	pof
6	हो	हो	VM	9	nmod__k1inv
7	सुनिश्चित	सुनिश्चित	JJ	9	nmod__adj
8	100%	100%	QC	9	nmod__adj
9	घरों	घर	NN	11	r6
10	का	का	PSP:का	9	lwg__psp
11	कचरा	कचरा	NN	0	ROOT
12	उठाव	उठाव	NN	13	pof
13	हो	हो	VM	0	ROOT
14	सुनिश्चित	सुनिश्चित	JJ	15	nmod__adj
15	बांकीपुर	बांकीपुर	NN	0	ROOT
16	अंचल	अंचल	JJ	17	nmod__adj
17	कार्यालय	कार्यालय	NN	19	k7p
18	में	में	PSP:में	17	lwg__psp
19	हुआ	हो	VM	20	nmod__k1inv
20	वर्कशॉप	वर्कशॉप	NN	0	ROOT
21	पटना	पट	VM	0	ROOT
22	:	:	:	21	rh
23	हर	हर	QF	24	nmod__adj
24	वार्ड	वार्ड	NN	41	k7
25	में	में	PSP:में	24	lwg__psp
26	सौ	सौ	QC	27	nmod__adj
27	फीसदी	फीसदी	NN	28	nmod
28	घरों	घर	NN	31	r6
29	का	का	PSP:का	28	lwg__psp
30	कचरा	कचरा	NN	31	mod
31	उठाव	उठाव	NN	33	k2
32	सुनिश्चित	सुनिश्चित	JJ	33	pof
33	करना	कर	VM	41	vmod
34	है.	है.	NN	36	mod
35	75	75	QC	36	nmod__adj
36	दिन	दिन	NN	41	k7t
37	में	में	PSP:में	36	lwg__psp
38	बने	बन	VM	39	nmod__k1inv
39	योजना:	योजना:	NN	41	k1
40	उन्होंने	उन्होंने	PRP	41	k1
41	कहा	कह	VM	22	ccof
42	कि	कि	CC:कि	41	k2
43	आयुर्वेद	आयुर्वेद	NN	44	ccof
44	एवं	एवं	CC:एवं	78	k7p
45	यूनानी	यूनानी	JJ	46	mod
46	विधा	विधा	NN	44	ccof
47	के	का	PSP:का	46	lwg__psp
48	पंचकर्म	पंचकर्म	XC	51	ccof
49	,	,	,	48	rsym
50	क्षारसूत्र	क्षारसूत्र	NN	51	ccof
51	एवं	एवं	CC:एवं	78	k7p
52	इलाज	इलाज	NN	56	mod
53	बिद	बिद	XC	56	mod
54	तदबीर	तदबीर	NN	56	mod
55	विशेषज्ञता	विशेषज्ञता	NN	56	mod
56	केंद्रों	केंद्र	NN	51	ccof
57	की	का	PSP:का	56	lwg__psp
58	स्थापना	स्थापना	XC	59	mod
59	लखनऊ	लखनऊ	NNP	66	ccof
60	,	,	,	59	rsym
61	गोरखपुर	गोरखपुर	NNP	66	ccof
62	,	,	,	61	rsym
63	वाराणसी	वाराणसी	NN	66	ccof
64	,	,	,	63	rsym
65	सहारनपुर	सहारनपुर	NN	66	ccof
66	व	व	CC:व	69	k2
67	बांदा	बांदा	NN	66	ccof
68	में	में	PSP:में	67	lwg__psp
69	कराये	करा	VM	78	rt
70	जाने	जान	VAUX	69	lwg__vaux
71	के	का	PSP:का	69	lwg__psp
72	लिए	ले	PSP:ले	69	lwg__psp
73	आवश्यक	आवश्यक	JJ	74	nmod__adj
74	कार्यवाहियां	कार्यवाहियां	NN	75	nmod
75	प्राथमिकता	प्राथमिकता	NN	78	k5
76	से	से	PSP:से	75	lwg__psp
77	सुनिश्चित	सुनिश्चित	JJ	78	pof
78	कराई	करा	VM	42	ccof
79	जाएं	जा	VAUX	78	lwg__vaux
80	.	.	.	78	rsym

1	76	76	QC	2	nmod__adj
2	प्रतिशत	प्रतिशत	NN	4	nmod
3	‘	‘	JJ	4	nmod__adj
4	स्माइलबैक	स्माइलबैक	NN	0	ROOT
5	’	’	JJ	6	nmod__adj
6	गारंटी	गारंटी	NN	8	r6
7	के	का	PSP:का	6	lwg__psp
8	आश्वासन	आश्वासन	NN	0	ROOT
9	के	का	PSP:का	8	lwg__psp
10	साथ	साथ	NST	8	lwg__psp
11	इन	इन	DEM	12	nmod__adj
12	दिनों	दिन	NN	0	ROOT
13	एक	एक	QC	14	nmod__adj
14	मिशन	मिशन	NN	0	ROOT
15	पर	पर	PSP:पर	14	lwg__psp
16	हैं	है	VM	17	pof
17	मनदीप	मनदीप	NN	0	ROOT
18	.	.	.	17	rsym

1	77	77	QC	3	nmod__adj
2	मिलियन	मिलियन	XC	3	nmod__adj
3	लोग	लोग	NN	8	k1
4	इस	इस	DEM	5	nmod__adj
